,Trial,Size,Comparisons,Swaps,Insert duration
482,4.0,8300.0,8299.0,0.0,0.08839702606201172
483,4.0,8400.0,8399.0,0.0,0.12743496894836426
484,4.0,8500.0,8499.0,0.0,0.07703900337219238
485,4.0,8600.0,8599.0,0.0,0.07397794723510742
486,4.0,8700.0,8699.0,0.0,0.08463001251220703
487,4.0,8800.0,8799.0,0.0,0.08061981201171875
488,4.0,8900.0,8899.0,0.0,0.08163928985595703
489,4.0,9000.0,8999.0,0.0,0.08222484588623047
490,4.0,9100.0,9099.0,0.0,0.11002898216247559
491,4.0,9200.0,9199.0,0.0,0.08556914329528809
492,4.0,9300.0,9299.0,0.0,0.0771028995513916
493,4.0,9400.0,9399.0,0.0,0.09565091133117676
494,4.0,9500.0,9499.0,0.0,0.08563113212585449
495,4.0,9600.0,9599.0,0.0,0.08567070960998535
496,4.0,9700.0,9699.0,0.0,0.10101890563964844
497,4.0,9800.0,9799.0,0.0,0.08583712577819824
498,4.0,9900.0,9899.0,0.0,0.0973818302154541
499,4.0,10000.0,9999.0,0.0,0.08529424667358398
500,5.0,100.0,99.0,0.0,0.0006380081176757812
501,5.0,200.0,199.0,0.0,0.0018260478973388672
502,5.0,300.0,299.0,0.0,0.002722024917602539
503,5.0,400.0,399.0,0.0,0.003310680389404297
504,5.0,500.0,499.0,0.0,0.003907203674316406
505,5.0,600.0,599.0,0.0,0.005965709686279297
506,5.0,700.0,699.0,0.0,0.006586790084838867
507,5.0,800.0,799.0,0.0,0.007875919342041016
508,5.0,900.0,899.0,0.0,0.009701013565063477
509,5.0,1000.0,999.0,0.0,0.008804798126220703
510,5.0,1100.0,1099.0,0.0,0.011041879653930664
511,5.0,1200.0,1199.0,0.0,0.014723062515258789
512,5.0,1300.0,1299.0,0.0,0.013237953186035156
513,5.0,1400.0,1399.0,0.0,0.012547016143798828
514,5.0,1500.0,1499.0,0.0,0.017802715301513672
515,5.0,1600.0,1599.0,0.0,0.01597905158996582
516,5.0,1700.0,1699.0,0.0,0.017299890518188477
517,5.0,1800.0,1799.0,0.0,0.017242908477783203
518,5.0,1900.0,1899.0,0.0,0.017264127731323242
519,5.0,2000.0,1999.0,0.0,0.01843094825744629
520,5.0,2100.0,2099.0,0.0,0.018483877182006836
521,5.0,2200.0,2199.0,0.0,0.022370100021362305
522,5.0,2300.0,2299.0,0.0,0.029848814010620117
523,5.0,2400.0,2399.0,0.0,0.023830890655517578
524,5.0,2500.0,2499.0,0.0,0.028483152389526367
525,5.0,2600.0,2599.0,0.0,0.025462865829467773
526,5.0,2700.0,2699.0,0.0,0.025925874710083008
527,5.0,2800.0,2799.0,0.0,0.029491186141967773
528,5.0,2900.0,2899.0,0.0,0.0264890193939209
529,5.0,3000.0,2999.0,0.0,0.03142094612121582
530,5.0,3100.0,3099.0,0.0,0.02997112274169922
531,5.0,3200.0,3199.0,0.0,0.02949810028076172
532,5.0,3300.0,3299.0,0.0,0.0258328914642334
533,5.0,3400.0,3399.0,0.0,0.0298311710357666
534,5.0,3500.0,3499.0,0.0,0.03087592124938965
535,5.0,3600.0,3599.0,0.0,0.03061079978942871
536,5.0,3700.0,3699.0,0.0,0.03311586380004883
537,5.0,3800.0,3799.0,0.0,0.031511783599853516
538,5.0,3900.0,3899.0,0.0,0.03165268898010254
539,5.0,4000.0,3999.0,0.0,0.04864692687988281
540,5.0,4100.0,4099.0,0.0,0.03819608688354492
541,5.0,4200.0,4199.0,0.0,0.03232312202453613
542,5.0,4300.0,4299.0,0.0,0.03702664375305176
543,5.0,4400.0,4399.0,0.0,0.03494000434875488
544,5.0,4500.0,4499.0,0.0,0.03710675239562988
545,5.0,4600.0,4599.0,0.0,0.04115605354309082
546,5.0,4700.0,4699.0,0.0,0.036097049713134766
547,5.0,4800.0,4799.0,0.0,0.04746413230895996
548,5.0,4900.0,4899.0,0.0,0.03749990463256836
549,5.0,5000.0,4999.0,0.0,0.0403590202331543
550,5.0,5100.0,5099.0,0.0,0.04317307472229004
551,5.0,5200.0,5199.0,0.0,0.04604291915893555
552,5.0,5300.0,5299.0,0.0,0.04773998260498047
553,5.0,5400.0,5399.0,0.0,0.04591798782348633
554,5.0,5500.0,5499.0,0.0,0.053893327713012695
555,5.0,5600.0,5599.0,0.0,0.0465850830078125
556,5.0,5700.0,5699.0,0.0,0.07634806632995605
557,5.0,5800.0,5799.0,0.0,0.056717872619628906
558,5.0,5900.0,5899.0,0.0,0.049384117126464844
559,5.0,6000.0,5999.0,0.0,0.046799659729003906
560,5.0,6100.0,6099.0,0.0,0.04762077331542969
561,5.0,6200.0,6199.0,0.0,0.054183244705200195
562,5.0,6300.0,6299.0,0.0,0.05112409591674805
563,5.0,6400.0,6399.0,0.0,0.05085897445678711
564,5.0,6500.0,6499.0,0.0,0.05329704284667969
565,5.0,6600.0,6599.0,0.0,0.04942202568054199
566,5.0,6700.0,6699.0,0.0,0.055352210998535156
567,5.0,6800.0,6799.0,0.0,0.05586385726928711
568,5.0,6900.0,6899.0,0.0,0.11162805557250977
569,5.0,7000.0,6999.0,0.0,0.057723045349121094
570,5.0,7100.0,7099.0,0.0,0.07341384887695312
571,5.0,7200.0,7199.0,0.0,0.05530500411987305
572,5.0,7300.0,7299.0,0.0,0.05847501754760742
573,5.0,7400.0,7399.0,0.0,0.06074714660644531
574,5.0,7500.0,7499.0,0.0,0.05965375900268555
575,5.0,7600.0,7599.0,0.0,0.07119393348693848
576,5.0,7700.0,7699.0,0.0,0.05845022201538086
577,5.0,7800.0,7799.0,0.0,0.05836987495422363
578,5.0,7900.0,7899.0,0.0,0.06113409996032715
579,5.0,8000.0,7999.0,0.0,0.061842918395996094
580,5.0,8100.0,8099.0,0.0,0.06999397277832031
581,5.0,8200.0,8199.0,0.0,0.07025599479675293
582,5.0,8300.0,8299.0,0.0,0.06760072708129883
583,5.0,8400.0,8399.0,0.0,0.06689810752868652
584,5.0,8500.0,8499.0,0.0,0.07324886322021484
585,5.0,8600.0,8599.0,0.0,0.07067108154296875
586,5.0,8700.0,8699.0,0.0,0.07482433319091797
587,5.0,8800.0,8799.0,0.0,0.07499504089355469
588,5.0,8900.0,8899.0,0.0,0.07402491569519043
589,5.0,9000.0,8999.0,0.0,0.07131314277648926
590,5.0,9100.0,9099.0,0.0,0.07381081581115723
591,5.0,9200.0,9199.0,0.0,0.0796658992767334
592,5.0,9300.0,9299.0,0.0,0.0835421085357666
593,5.0,9400.0,9399.0,0.0,0.07612109184265137
594,5.0,9500.0,9499.0,0.0,0.07089400291442871
595,5.0,9600.0,9599.0,0.0,0.07845592498779297
596,5.0,9700.0,9699.0,0.0,0.08385109901428223
597,5.0,9800.0,9799.0,0.0,0.08274269104003906
598,5.0,9900.0,9899.0,0.0,0.08386826515197754
599,5.0,10000.0,9999.0,0.0,0.08686423301696777
600,6.0,100.0,99.0,0.0,0.0005629062652587891
601,6.0,200.0,199.0,0.0,0.0014309883117675781
602,6.0,300.0,299.0,0.0,0.0028960704803466797
603,6.0,400.0,399.0,0.0,0.004662036895751953
604,6.0,500.0,499.0,0.0,0.0036611557006835938
605,6.0,600.0,599.0,0.0,0.003328084945678711
606,6.0,700.0,699.0,0.0,0.003504037857055664
607,6.0,800.0,799.0,0.0,0.007222890853881836
608,6.0,900.0,899.0,0.0,0.0063588619232177734
609,6.0,1000.0,999.0,0.0,0.008381843566894531
610,6.0,1100.0,1099.0,0.0,0.008770942687988281
611,6.0,1200.0,1199.0,0.0,0.010431051254272461
612,6.0,1300.0,1299.0,0.0,0.01178598403930664
613,6.0,1400.0,1399.0,0.0,0.009633064270019531
614,6.0,1500.0,1499.0,0.0,0.013067007064819336
615,6.0,1600.0,1599.0,0.0,0.013022184371948242
616,6.0,1700.0,1699.0,0.0,0.01867508888244629
617,6.0,1800.0,1799.0,0.0,0.015540838241577148
618,6.0,1900.0,1899.0,0.0,0.014170169830322266
619,6.0,2000.0,1999.0,0.0,0.017338037490844727
620,6.0,2100.0,2099.0,0.0,0.015837907791137695
621,6.0,2200.0,2199.0,0.0,0.018384218215942383
622,6.0,2300.0,2299.0,0.0,0.018171072006225586
623,6.0,2400.0,2399.0,0.0,0.021648883819580078
624,6.0,2500.0,2499.0,0.0,0.0243682861328125
625,6.0,2600.0,2599.0,0.0,0.02300119400024414
626,6.0,2700.0,2699.0,0.0,0.01872992515563965
627,6.0,2800.0,2799.0,0.0,0.022871017456054688
628,6.0,2900.0,2899.0,0.0,0.021966934204101562
629,6.0,3000.0,2999.0,0.0,0.029392242431640625
630,6.0,3100.0,3099.0,0.0,0.02710103988647461
631,6.0,3200.0,3199.0,0.0,0.030305147171020508
632,6.0,3300.0,3299.0,0.0,0.023395776748657227
633,6.0,3400.0,3399.0,0.0,0.028536081314086914
634,6.0,3500.0,3499.0,0.0,0.028383970260620117
635,6.0,3600.0,3599.0,0.0,0.030608177185058594
636,6.0,3700.0,3699.0,0.0,0.02878117561340332
637,6.0,3800.0,3799.0,0.0,0.033555030822753906
638,6.0,3900.0,3899.0,0.0,0.03175973892211914
639,6.0,4000.0,3999.0,0.0,0.03457808494567871
640,6.0,4100.0,4099.0,0.0,0.034683942794799805
641,6.0,4200.0,4199.0,0.0,0.03622174263000488
642,6.0,4300.0,4299.0,0.0,0.0381770133972168
643,6.0,4400.0,4399.0,0.0,0.037937164306640625
644,6.0,4500.0,4499.0,0.0,0.043247222900390625
645,6.0,4600.0,4599.0,0.0,0.04052591323852539
646,6.0,4700.0,4699.0,0.0,0.04180288314819336
647,6.0,4800.0,4799.0,0.0,0.04109597206115723
648,6.0,4900.0,4899.0,0.0,0.04025721549987793
649,6.0,5000.0,4999.0,0.0,0.03961324691772461
650,6.0,5100.0,5099.0,0.0,0.046382904052734375
651,6.0,5200.0,5199.0,0.0,0.04433298110961914
652,6.0,5300.0,5299.0,0.0,0.04497694969177246
653,6.0,5400.0,5399.0,0.0,0.04672527313232422
654,6.0,5500.0,5499.0,0.0,0.04583024978637695
655,6.0,5600.0,5599.0,0.0,0.04981279373168945
656,6.0,5700.0,5699.0,0.0,0.05187487602233887
657,6.0,5800.0,5799.0,0.0,0.051898956298828125
658,6.0,5900.0,5899.0,0.0,0.05900001525878906
659,6.0,6000.0,5999.0,0.0,0.054490089416503906
660,6.0,6100.0,6099.0,0.0,0.05172109603881836
661,6.0,6200.0,6199.0,0.0,0.05547690391540527
662,6.0,6300.0,6299.0,0.0,0.05277109146118164
663,6.0,6400.0,6399.0,0.0,0.08473086357116699
664,6.0,6500.0,6499.0,0.0,0.06130790710449219
665,6.0,6600.0,6599.0,0.0,0.05764913558959961
666,6.0,6700.0,6699.0,0.0,0.0555877685546875
667,6.0,6800.0,6799.0,0.0,0.05737924575805664
668,6.0,6900.0,6899.0,0.0,0.055587053298950195
669,6.0,7000.0,6999.0,0.0,0.06284689903259277
670,6.0,7100.0,7099.0,0.0,0.06323504447937012
671,6.0,7200.0,7199.0,0.0,0.07821011543273926
672,6.0,7300.0,7299.0,0.0,0.06108212471008301
673,6.0,7400.0,7399.0,0.0,0.06488800048828125
674,6.0,7500.0,7499.0,0.0,0.0783698558807373
675,6.0,7600.0,7599.0,0.0,0.06100034713745117
676,6.0,7700.0,7699.0,0.0,0.06387686729431152
677,6.0,7800.0,7799.0,0.0,0.06883978843688965
678,6.0,7900.0,7899.0,0.0,0.07449197769165039
679,6.0,8000.0,7999.0,0.0,0.06386184692382812
680,6.0,8100.0,8099.0,0.0,0.06653308868408203
681,6.0,8200.0,8199.0,0.0,0.07014870643615723
682,6.0,8300.0,8299.0,0.0,0.07218098640441895
683,6.0,8400.0,8399.0,0.0,0.06890082359313965
684,6.0,8500.0,8499.0,0.0,0.07040691375732422
685,6.0,8600.0,8599.0,0.0,0.07606887817382812
686,6.0,8700.0,8699.0,0.0,0.07895398139953613
687,6.0,8800.0,8799.0,0.0,0.08183026313781738
688,6.0,8900.0,8899.0,0.0,0.07860994338989258
689,6.0,9000.0,8999.0,0.0,0.0823359489440918
690,6.0,9100.0,9099.0,0.0,0.07940292358398438
691,6.0,9200.0,9199.0,0.0,0.08210110664367676
692,6.0,9300.0,9299.0,0.0,0.08025121688842773
693,6.0,9400.0,9399.0,0.0,0.07982206344604492
694,6.0,9500.0,9499.0,0.0,0.08052206039428711
695,6.0,9600.0,9599.0,0.0,0.07240080833435059
696,6.0,9700.0,9699.0,0.0,0.07974696159362793
697,6.0,9800.0,9799.0,0.0,0.08279705047607422
698,6.0,9900.0,9899.0,0.0,0.08217620849609375
699,6.0,10000.0,9999.0,0.0,0.08357000350952148
700,7.0,100.0,99.0,0.0,0.0007758140563964844
701,7.0,200.0,199.0,0.0,0.0015680789947509766
702,7.0,300.0,299.0,0.0,0.0025560855865478516
703,7.0,400.0,399.0,0.0,0.0047299861907958984
704,7.0,500.0,499.0,0.0,0.007586956024169922
705,7.0,600.0,599.0,0.0,0.00586700439453125
706,7.0,700.0,699.0,0.0,0.00542902946472168
707,7.0,800.0,799.0,0.0,0.011707067489624023
708,7.0,900.0,899.0,0.0,0.007330894470214844
709,7.0,1000.0,999.0,0.0,0.009636878967285156
710,7.0,1100.0,1099.0,0.0,0.009328842163085938
711,7.0,1200.0,1199.0,0.0,0.012862920761108398
712,7.0,1300.0,1299.0,0.0,0.010808706283569336
713,7.0,1400.0,1399.0,0.0,0.012779951095581055
714,7.0,1500.0,1499.0,0.0,0.010486841201782227
715,7.0,1600.0,1599.0,0.0,0.011584043502807617
716,7.0,1700.0,1699.0,0.0,0.013823986053466797
717,7.0,1800.0,1799.0,0.0,0.01606583595275879
718,7.0,1900.0,1899.0,0.0,0.01671004295349121
719,7.0,2000.0,1999.0,0.0,0.015627622604370117
720,7.0,2100.0,2099.0,0.0,0.020370960235595703
721,7.0,2200.0,2199.0,0.0,0.020882129669189453
722,7.0,2300.0,2299.0,0.0,0.021757125854492188
723,7.0,2400.0,2399.0,0.0,0.02175307273864746
724,7.0,2500.0,2499.0,0.0,0.021683216094970703
725,7.0,2600.0,2599.0,0.0,0.02071380615234375
726,7.0,2700.0,2699.0,0.0,0.023945093154907227
727,7.0,2800.0,2799.0,0.0,0.02065300941467285
728,7.0,2900.0,2899.0,0.0,0.02504706382751465
729,7.0,3000.0,2999.0,0.0,0.022279977798461914
730,7.0,3100.0,3099.0,0.0,0.023082971572875977
731,7.0,3200.0,3199.0,0.0,0.030437231063842773
732,7.0,3300.0,3299.0,0.0,0.024970293045043945
733,7.0,3400.0,3399.0,0.0,0.02948307991027832
734,7.0,3500.0,3499.0,0.0,0.0309598445892334
735,7.0,3600.0,3599.0,0.0,0.030253171920776367
736,7.0,3700.0,3699.0,0.0,0.027556896209716797
737,7.0,3800.0,3799.0,0.0,0.034132957458496094
738,7.0,3900.0,3899.0,0.0,0.03521084785461426
739,7.0,4000.0,3999.0,0.0,0.0336909294128418
740,7.0,4100.0,4099.0,0.0,0.03305697441101074
741,7.0,4200.0,4199.0,0.0,0.03620314598083496
742,7.0,4300.0,4299.0,0.0,0.038797855377197266
743,7.0,4400.0,4399.0,0.0,0.036355018615722656
744,7.0,4500.0,4499.0,0.0,0.03973507881164551
745,7.0,4600.0,4599.0,0.0,0.04352998733520508
746,7.0,4700.0,4699.0,0.0,0.03889894485473633
747,7.0,4800.0,4799.0,0.0,0.03885793685913086
748,7.0,4900.0,4899.0,0.0,0.04188799858093262
749,7.0,5000.0,4999.0,0.0,0.040242910385131836
750,7.0,5100.0,5099.0,0.0,0.04005789756774902
751,7.0,5200.0,5199.0,0.0,0.04563188552856445
752,7.0,5300.0,5299.0,0.0,0.04281926155090332
753,7.0,5400.0,5399.0,0.0,0.045619964599609375
754,7.0,5500.0,5499.0,0.0,0.04790091514587402
755,7.0,5600.0,5599.0,0.0,0.04598188400268555
756,7.0,5700.0,5699.0,0.0,0.05005693435668945
757,7.0,5800.0,5799.0,0.0,0.047785043716430664
758,7.0,5900.0,5899.0,0.0,0.051885128021240234
759,7.0,6000.0,5999.0,0.0,0.05742287635803223
760,7.0,6100.0,6099.0,0.0,0.05365300178527832
761,7.0,6200.0,6199.0,0.0,0.053716182708740234
762,7.0,6300.0,6299.0,0.0,0.04758810997009277
763,7.0,6400.0,6399.0,0.0,0.05356192588806152
764,7.0,6500.0,6499.0,0.0,0.05511593818664551
765,7.0,6600.0,6599.0,0.0,0.059094905853271484
766,7.0,6700.0,6699.0,0.0,0.05250096321105957
767,7.0,6800.0,6799.0,0.0,0.058362722396850586
768,7.0,6900.0,6899.0,0.0,0.06525111198425293
769,7.0,7000.0,6999.0,0.0,0.06402897834777832
770,7.0,7100.0,7099.0,0.0,0.06463098526000977
771,7.0,7200.0,7199.0,0.0,0.05902099609375
772,7.0,7300.0,7299.0,0.0,0.06464290618896484
773,7.0,7400.0,7399.0,0.0,0.06634402275085449
774,7.0,7500.0,7499.0,0.0,0.06318998336791992
775,7.0,7600.0,7599.0,0.0,0.061697959899902344
776,7.0,7700.0,7699.0,0.0,0.06831121444702148
777,7.0,7800.0,7799.0,0.0,0.07252311706542969
778,7.0,7900.0,7899.0,0.0,0.06322216987609863
779,7.0,8000.0,7999.0,0.0,0.07274532318115234
780,7.0,8100.0,8099.0,0.0,0.06869387626647949
781,7.0,8200.0,8199.0,0.0,0.06482982635498047
782,7.0,8300.0,8299.0,0.0,0.07034087181091309
783,7.0,8400.0,8399.0,0.0,0.06921100616455078
784,7.0,8500.0,8499.0,0.0,0.07183194160461426
785,7.0,8600.0,8599.0,0.0,0.07167387008666992
786,7.0,8700.0,8699.0,0.0,0.07553887367248535
787,7.0,8800.0,8799.0,0.0,0.08167505264282227
788,7.0,8900.0,8899.0,0.0,0.07952308654785156
789,7.0,9000.0,8999.0,0.0,0.07952308654785156
790,7.0,9100.0,9099.0,0.0,0.07837319374084473
791,7.0,9200.0,9199.0,0.0,0.07753896713256836
792,7.0,9300.0,9299.0,0.0,0.08838605880737305
793,7.0,9400.0,9399.0,0.0,0.08011817932128906
794,7.0,9500.0,9499.0,0.0,0.07861685752868652
795,7.0,9600.0,9599.0,0.0,0.08087015151977539
796,7.0,9700.0,9699.0,0.0,0.08654212951660156
797,7.0,9800.0,9799.0,0.0,0.08462285995483398
798,7.0,9900.0,9899.0,0.0,0.0794820785522461
799,7.0,10000.0,9999.0,0.0,0.10840415954589844
800,8.0,100.0,99.0,0.0,0.00131988525390625
801,8.0,200.0,199.0,0.0,0.0016219615936279297
802,8.0,300.0,299.0,0.0,0.002682209014892578
803,8.0,400.0,399.0,0.0,0.0032501220703125
804,8.0,500.0,499.0,0.0,0.0030312538146972656
805,8.0,600.0,599.0,0.0,0.004415988922119141
806,8.0,700.0,699.0,0.0,0.006977081298828125
807,8.0,800.0,799.0,0.0,0.006445169448852539
808,8.0,900.0,899.0,0.0,0.009248733520507812
809,8.0,1000.0,999.0,0.0,0.008435964584350586
810,8.0,1100.0,1099.0,0.0,0.007861852645874023
811,8.0,1200.0,1199.0,0.0,0.012380123138427734
812,8.0,1300.0,1299.0,0.0,0.012047052383422852
813,8.0,1400.0,1399.0,0.0,0.013475179672241211
814,8.0,1500.0,1499.0,0.0,0.011897087097167969
815,8.0,1600.0,1599.0,0.0,0.023089170455932617
816,8.0,1700.0,1699.0,0.0,0.015796899795532227
817,8.0,1800.0,1799.0,0.0,0.01703190803527832
818,8.0,1900.0,1899.0,0.0,0.017116308212280273
819,8.0,2000.0,1999.0,0.0,0.019308090209960938
820,8.0,2100.0,2099.0,0.0,0.019696950912475586
821,8.0,2200.0,2199.0,0.0,0.02440023422241211
822,8.0,2300.0,2299.0,0.0,0.021722078323364258
823,8.0,2400.0,2399.0,0.0,0.026584148406982422
824,8.0,2500.0,2499.0,0.0,0.019254207611083984
825,8.0,2600.0,2599.0,0.0,0.03777790069580078
826,8.0,2700.0,2699.0,0.0,0.02225780487060547
827,8.0,2800.0,2799.0,0.0,0.04085087776184082
828,8.0,2900.0,2899.0,0.0,0.030504941940307617
829,8.0,3000.0,2999.0,0.0,0.030232906341552734
830,8.0,3100.0,3099.0,0.0,0.042160987854003906
831,8.0,3200.0,3199.0,0.0,0.033396005630493164
832,8.0,3300.0,3299.0,0.0,0.03853106498718262
833,8.0,3400.0,3399.0,0.0,0.03215622901916504
834,8.0,3500.0,3499.0,0.0,0.034689903259277344
835,8.0,3600.0,3599.0,0.0,0.09403324127197266
836,8.0,3700.0,3699.0,0.0,0.03818917274475098
837,8.0,3800.0,3799.0,0.0,0.03676486015319824
838,8.0,3900.0,3899.0,0.0,0.03849196434020996
839,8.0,4000.0,3999.0,0.0,0.0344088077545166
840,8.0,4100.0,4099.0,0.0,0.03497600555419922
841,8.0,4200.0,4199.0,0.0,0.03636002540588379
842,8.0,4300.0,4299.0,0.0,0.03452920913696289
843,8.0,4400.0,4399.0,0.0,0.03772878646850586
844,8.0,4500.0,4499.0,0.0,0.03931784629821777
845,8.0,4600.0,4599.0,0.0,0.0410618782043457
846,8.0,4700.0,4699.0,0.0,0.04429984092712402
847,8.0,4800.0,4799.0,0.0,0.04560494422912598
848,8.0,4900.0,4899.0,0.0,0.04478120803833008
849,8.0,5000.0,4999.0,0.0,0.04435896873474121
850,8.0,5100.0,5099.0,0.0,0.04621481895446777
851,8.0,5200.0,5199.0,0.0,0.04632401466369629
852,8.0,5300.0,5299.0,0.0,0.0727701187133789
853,8.0,5400.0,5399.0,0.0,0.05261516571044922
854,8.0,5500.0,5499.0,0.0,0.07019996643066406
855,8.0,5600.0,5599.0,0.0,0.06298184394836426
856,8.0,5700.0,5699.0,0.0,0.05435299873352051
857,8.0,5800.0,5799.0,0.0,0.0550689697265625
858,8.0,5900.0,5899.0,0.0,0.06416797637939453
859,8.0,6000.0,5999.0,0.0,0.05605912208557129
860,8.0,6100.0,6099.0,0.0,0.05495190620422363
861,8.0,6200.0,6199.0,0.0,0.05618095397949219
862,8.0,6300.0,6299.0,0.0,0.060132741928100586
863,8.0,6400.0,6399.0,0.0,0.06148791313171387
864,8.0,6500.0,6499.0,0.0,0.06678605079650879
865,8.0,6600.0,6599.0,0.0,0.08765006065368652
866,8.0,6700.0,6699.0,0.0,0.07890820503234863
867,8.0,6800.0,6799.0,0.0,0.0672452449798584
868,8.0,6900.0,6899.0,0.0,0.07752513885498047
869,8.0,7000.0,6999.0,0.0,0.06632614135742188
870,8.0,7100.0,7099.0,0.0,0.07051706314086914
871,8.0,7200.0,7199.0,0.0,0.06758594512939453
872,8.0,7300.0,7299.0,0.0,0.06528806686401367
873,8.0,7400.0,7399.0,0.0,0.0787661075592041
874,8.0,7500.0,7499.0,0.0,0.13953304290771484
875,8.0,7600.0,7599.0,0.0,0.07296490669250488
876,8.0,7700.0,7699.0,0.0,0.07299613952636719
877,8.0,7800.0,7799.0,0.0,0.07402706146240234
878,8.0,7900.0,7899.0,0.0,0.1285538673400879
879,8.0,8000.0,7999.0,0.0,0.09961605072021484
880,8.0,8100.0,8099.0,0.0,0.0825049877166748
881,8.0,8200.0,8199.0,0.0,0.08974385261535645
882,8.0,8300.0,8299.0,0.0,0.08070087432861328
883,8.0,8400.0,8399.0,0.0,0.07506823539733887
884,8.0,8500.0,8499.0,0.0,0.07994294166564941
885,8.0,8600.0,8599.0,0.0,0.08024787902832031
886,8.0,8700.0,8699.0,0.0,0.07582688331604004
887,8.0,8800.0,8799.0,0.0,0.07558393478393555
888,8.0,8900.0,8899.0,0.0,0.07774496078491211
889,8.0,9000.0,8999.0,0.0,0.07814407348632812
890,8.0,9100.0,9099.0,0.0,0.08136320114135742
891,8.0,9200.0,9199.0,0.0,0.11057376861572266
892,8.0,9300.0,9299.0,0.0,0.11736488342285156
893,8.0,9400.0,9399.0,0.0,0.09650993347167969
894,8.0,9500.0,9499.0,0.0,0.09524774551391602
895,8.0,9600.0,9599.0,0.0,0.0875389575958252
896,8.0,9700.0,9699.0,0.0,0.08787679672241211
897,8.0,9800.0,9799.0,0.0,0.08739399909973145
898,8.0,9900.0,9899.0,0.0,0.07976007461547852
899,8.0,10000.0,9999.0,0.0,0.08485579490661621
900,9.0,100.0,99.0,0.0,0.0006010532379150391
901,9.0,200.0,199.0,0.0,0.0014901161193847656
902,9.0,300.0,299.0,0.0,0.002413034439086914
903,9.0,400.0,399.0,0.0,0.0032358169555664062
904,9.0,500.0,499.0,0.0,0.002807140350341797
905,9.0,600.0,599.0,0.0,0.005489826202392578
906,9.0,700.0,699.0,0.0,0.004271745681762695
907,9.0,800.0,799.0,0.0,0.007179737091064453
908,9.0,900.0,899.0,0.0,0.007675886154174805
909,9.0,1000.0,999.0,0.0,0.009414911270141602
910,9.0,1100.0,1099.0,0.0,0.009018898010253906
911,9.0,1200.0,1199.0,0.0,0.011750936508178711
912,9.0,1300.0,1299.0,0.0,0.009613990783691406
913,9.0,1400.0,1399.0,0.0,0.014080047607421875
914,9.0,1500.0,1499.0,0.0,0.013009071350097656
915,9.0,1600.0,1599.0,0.0,0.015427112579345703
916,9.0,1700.0,1699.0,0.0,0.014429807662963867
917,9.0,1800.0,1799.0,0.0,0.01634812355041504
918,9.0,1900.0,1899.0,0.0,0.015387296676635742
919,9.0,2000.0,1999.0,0.0,0.016965150833129883
920,9.0,2100.0,2099.0,0.0,0.020202159881591797
921,9.0,2200.0,2199.0,0.0,0.017735004425048828
922,9.0,2300.0,2299.0,0.0,0.020879030227661133
923,9.0,2400.0,2399.0,0.0,0.04187321662902832
924,9.0,2500.0,2499.0,0.0,0.023370027542114258
925,9.0,2600.0,2599.0,0.0,0.023282766342163086
926,9.0,2700.0,2699.0,0.0,0.02718210220336914
927,9.0,2800.0,2799.0,0.0,0.02875494956970215
928,9.0,2900.0,2899.0,0.0,0.02868366241455078
929,9.0,3000.0,2999.0,0.0,0.022302865982055664
930,9.0,3100.0,3099.0,0.0,0.021999835968017578
931,9.0,3200.0,3199.0,0.0,0.03132200241088867
932,9.0,3300.0,3299.0,0.0,0.027904033660888672
933,9.0,3400.0,3399.0,0.0,0.02343606948852539
934,9.0,3500.0,3499.0,0.0,0.029182910919189453
935,9.0,3600.0,3599.0,0.0,0.029289960861206055
936,9.0,3700.0,3699.0,0.0,0.0351109504699707
937,9.0,3800.0,3799.0,0.0,0.03385019302368164
938,9.0,3900.0,3899.0,0.0,0.04151415824890137
939,9.0,4000.0,3999.0,0.0,0.03387284278869629
940,9.0,4100.0,4099.0,0.0,0.03327369689941406
941,9.0,4200.0,4199.0,0.0,0.03274106979370117
942,9.0,4300.0,4299.0,0.0,0.03342008590698242
943,9.0,4400.0,4399.0,0.0,0.034329891204833984
944,9.0,4500.0,4499.0,0.0,0.037470102310180664
945,9.0,4600.0,4599.0,0.0,0.043884992599487305
946,9.0,4700.0,4699.0,0.0,0.03664898872375488
947,9.0,4800.0,4799.0,0.0,0.03650498390197754
948,9.0,4900.0,4899.0,0.0,0.03811836242675781
949,9.0,5000.0,4999.0,0.0,0.04136180877685547
950,9.0,5100.0,5099.0,0.0,0.04073500633239746
951,9.0,5200.0,5199.0,0.0,0.0430760383605957
952,9.0,5300.0,5299.0,0.0,0.04526996612548828
953,9.0,5400.0,5399.0,0.0,0.08203983306884766
954,9.0,5500.0,5499.0,0.0,0.04033827781677246
955,9.0,5600.0,5599.0,0.0,0.04727315902709961
956,9.0,5700.0,5699.0,0.0,0.04444575309753418
957,9.0,5800.0,5799.0,0.0,0.04931306838989258
958,9.0,5900.0,5899.0,0.0,0.04558730125427246
959,9.0,6000.0,5999.0,0.0,0.0550689697265625
960,9.0,6100.0,6099.0,0.0,0.04792594909667969
961,9.0,6200.0,6199.0,0.0,0.04929208755493164
962,9.0,6300.0,6299.0,0.0,0.05101585388183594
963,9.0,6400.0,6399.0,0.0,0.04636502265930176
964,9.0,6500.0,6499.0,0.0,0.05267190933227539
965,9.0,6600.0,6599.0,0.0,0.05953836441040039
